Dataset,Fragments,Count,Proportion,AMW,NumCarbons,NumOxygens,NumNitrogens,NumHeavyAtoms,CSP3,FractionOfChiralCarbons,NumAliphaticRings,NumAromaticRings,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumHeterocycles,NumRings,NumSpiroAtoms,NumBridgeheadAtoms
FooDB,*C(C)C=CC1(O)C(=C)C=CCC1(C)C,1,0.031,191.143590228,13,1,0,14,0.5384615384615384,0.15384615384615385,1,0,0,0,0,1,0,0
FooDB,*C(C)C=CC1C(C)(O)C(O)C(O)C2C(C)(C)CCCC21C,1,0.031,295.227319852,18,3,0,21,0.8888888888888888,0.3888888888888889,2,0,0,0,0,2,0,0
FooDB,*C(C)=C(CCO)SSCC=C,1,0.031,189.040782036,8,1,0,11,0.5,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)C1(C)CCc2c(C)c(O)c(C)c(C)c2O1,1,0.031,233.117769404,14,3,0,17,0.5,0.07142857142857142,1,1,1,1,1,2,0,0
FooDB,*N1CCC(=N)N1,1,0.031,84.05617219199999,3,0,3,6,0.6666666666666666,0.0,1,0,1,0,1,1,0,0
FooDB,*C(=O)C(C(*)=O)C1CCC2=C1C(O)OC2,1,0.031,194.0579088,10,4,0,14,0.6,0.2,2,0,1,0,1,2,0,0
FooDB,*C1CC2(O)C(C1C)C1OC3(O)CC2(C)C2CC(C(C)C)C3(C)C12O,1,0.031,335.22223447199997,20,4,0,24,1.0,0.55,5,0,1,0,1,5,0,5
FooDB,*C(=O)C(=O)C(CCCSC)C(O)O,1,0.031,205.053454896,8,4,0,13,0.75,0.125,0,0,0,0,0,0,0,0
FooDB,*C(=O)C(N)CCCc1c(CCC(N)C(*)=O)cc(CCC(N)C(*)=O)c[n+]1CCCCC(N)C(=O)[O-],1,0.031,474.271644252,24,5,5,34,0.625,0.16666666666666666,0,1,0,1,1,1,0,0
FooDB,*C(=O)c1ccoc1*,1,0.031,94.005479304,5,2,0,7,0.0,0.0,0,1,0,1,1,1,0,0
FooDB,*C(=O)C12CC=C3C(C)(CCC4C3(C)CCC3C(C)(C)C(O)C(O)CC43C)C1CC(C)(C)CC2,1,0.031,455.352520364,30,3,0,33,0.9,0.3,5,0,0,0,0,5,0,0
FooDB,*CC(O)C(N)COP(=O)([O-])OCC[N+](C)(C)C,1,0.031,269.126633434,9,5,2,17,1.0,0.2222222222222222,0,0,0,0,0,0,0,0
FooDB,*C(C)C(=O)CC(=O)C1(C)CCC(O)C1(C)C,1,0.031,225.149069532,13,3,0,16,0.8461538461538461,0.23076923076923078,1,0,0,0,0,1,0,0
FooDB,*C(=O)c1cccc(Cl)c1*,1,0.031,137.987242396,7,1,0,9,0.0,0.0,0,1,0,1,0,1,0,0
FooDB,*C(=O)C[PH](=O)(=O)O,1,0.031,122.98472023800001,2,4,0,7,0.5,0.0,0,0,0,0,0,0,0,0
FooDB,*c1cc(O)c2c(c1)OC(c1ccc(O)cc1O)=C1C2=CC2(C)Oc3cc(O)ccc3C1C2O,1,0.031,443.11307794799995,26,7,0,33,0.15384615384615385,0.11538461538461539,3,3,2,3,2,6,0,2
FooDB,*C(=O)C1C=CCN(C)C1,1,0.031,124.07623894,7,1,1,9,0.5714285714285714,0.14285714285714285,1,0,1,0,1,1,0,0
FooDB,*C(=O)CC(O)C1(C)C(C(C)(C)O)C(=O)C(O)C2(C)C1CCC1(C)C(c3ccoc3)OC(=O)C3OC312,1,0.031,489.21245763599995,26,9,0,35,0.7307692307692307,0.38461538461538464,4,1,2,1,3,5,1,0
FooDB,*C(=O)CCC(C)C1CC(O)C2(C)C3C(=O)CC4C(C)(C)C(O)CCC4(C)C3C(=O)CC12C,1,0.031,445.29539941199994,27,5,0,32,0.8888888888888888,0.37037037037037035,4,0,0,0,0,4,0,0
FooDB,*C(=O)C12CCC(C)=C(C)C1C1=CCC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C1(C)CC2,1,0.031,437.34195568,30,2,0,32,0.8333333333333334,0.26666666666666666,5,0,0,0,0,5,0,0
FooDB,*C(=O)CCCCCCCCCCCC(*)=O,1,0.031,210.161979944,13,2,0,15,0.8461538461538461,0.0,0,0,0,0,0,0,0,0
FooDB,*N1C(=O)C(O)Oc2cc(OC)c(OC)cc21,1,0.031,224.05589742,10,5,1,16,0.3,0.1,1,1,1,1,1,2,0,0
FooDB,*CC(C=O)C(C*)C(C)=O,1,0.031,126.06807956,7,2,0,9,0.7142857142857143,0.2857142857142857,0,0,0,0,0,0,0,0
FooDB,*C(=O)CC(O)CCCCCCC,1,0.031,171.138504848,10,2,0,12,0.9,0.1,0,0,0,0,0,0,0,0
FooDB,*C1C(C)=CCCC1(C)C,1,0.031,123.11737547999999,9,0,0,9,0.7777777777777778,0.1111111111111111,1,0,0,0,0,1,0,0
FooDB,*C(=O)CCCCCCCCCCc1oc(CCCCC)c(C)c1C,1,0.031,333.279355424,22,2,0,24,0.7727272727272727,0.0,0,1,0,1,1,1,0,0
FooDB,*C(=O)C12CCC(C)C(=C)C1C1=CCC3C4(C)CCC(*)C(C)(CO)C4CCC3(C)C1(C)CC2,1,0.031,436.334130648,30,2,0,32,0.8333333333333334,0.3333333333333333,5,0,0,0,0,5,0,0
FooDB,*c1cc(=O)c2c(O)c(C3OC(C)C(O)C(O)C3O)c(O)cc2o1,1,0.031,323.07669244,15,8,0,23,0.4,0.3333333333333333,1,2,1,2,2,3,0,0
FooDB,*c1ccc2c(c1)OC(c1ccc(O)c(OC)c1)C(CO)O2,1,0.031,287.09194858,16,5,0,21,0.25,0.125,1,2,1,2,1,3,0,0
FooDB,*C(=O)C1(C)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2(O)C1,1,0.031,469.33178491999996,30,4,0,34,0.8666666666666667,0.3,5,0,0,0,0,5,0,0
FooDB,*C(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,1,0.031,300.196354072,19,2,1,22,0.7894736842105263,0.3684210526315789,4,0,1,0,1,4,0,0
FooDB,*C(=O)C(N)CSSC=CC,1,0.031,176.02038094,6,1,1,10,0.5,0.16666666666666666,0,0,0,0,0,0,0,0
FooDB,*C(=O)C1C2C(CC(=O)C(=O)C2(C)C(*)=O)C2CCC3(O)CC21CC3=C,1,0.031,328.13107374000003,19,5,0,24,0.6842105263157895,0.3684210526315789,4,0,0,0,0,4,1,2
FooDB,*C(=O)C(N)C1CC1C(*)=O,1,0.031,125.047678464,6,2,1,9,0.6666666666666666,0.5,1,0,0,0,0,1,0,0
FooDB,*C(=O)C(N)Cc1cn(C)cn1,1,0.031,152.08238694,7,1,3,11,0.42857142857142855,0.14285714285714285,0,1,0,1,1,1,0,0
FooDB,*CC(COP(=O)([O-])OCC[N+](C)(C)C)OC,1,0.031,254.115734402,9,5,1,16,1.0,0.1111111111111111,0,0,0,0,0,0,0,0
FooDB,*C(=O)C12CC(O)C(C)(C)CC1C1=CCC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C1(C)CC2O,1,0.031,471.34743498399996,30,4,0,34,0.9,0.3333333333333333,5,0,0,0,0,5,0,0
FooDB,*CC1C=CCC2(CCC3(OC4CC(C(O)C5(O)CCC(C)C(C(=C)CC67CC(C)CC(O6)C6OC8(CC6O7)NCC(C)CC8C)O5)OC4CC3C)O2)O1,1,0.031,742.453022248,42,10,1,53,0.9047619047619048,0.4523809523809524,9,0,9,0,9,9,3,2
FooDB,*C1C=CC(=O)OC1C,1,0.031,111.044604464,6,2,0,8,0.5,0.3333333333333333,1,0,1,0,1,1,0,0
FooDB,*C(=O)C1CCC(CCCC)OC1=O,1,0.031,183.10211934,10,3,0,13,0.8,0.2,1,0,1,0,1,1,0,0
FooDB,*CCC=CC,1,0.031,69.070425288,5,0,0,5,0.6,0.0,0,0,0,0,0,0,0,0
FooDB,*C1OC(CO[PH](=O)(=O)O[PH](=O)(=O)OCCNC)C(O)C1O,1,0.031,350.04059403599996,8,10,1,21,1.0,0.5,1,0,1,0,1,1,0,0
FooDB,*C(=O)c1ccc(OC)c(OC)c1C(*)=O,1,0.031,192.042258736,10,4,0,14,0.2,0.0,0,1,0,1,0,1,0,0
FooDB,*C(=O)CCCC(C)O,1,0.031,115.075904592,6,2,0,8,0.8333333333333334,0.16666666666666666,0,0,0,0,0,0,0,0
FooDB,*C1OC(CO[PH](=O)(=O)O[PH](=O)(=O)OCC2OC(O)C(O)C2O)C(O)C1O,1,0.031,425.0250035479999,10,14,0,26,1.0,0.8,2,0,2,0,2,2,0,0
FooDB,*C(=O)CC(C)(O)CCO[PH](=O)(=O)O,1,0.031,211.037149734,6,6,0,13,0.8333333333333334,0.16666666666666666,0,0,0,0,0,0,0,0
FooDB,*C1CC=CC1=O,1,0.031,81.03403978,5,1,0,6,0.4,0.2,1,0,0,0,0,1,0,0
FooDB,*C(*)C#N,1,0.031,39.010899032,2,0,1,3,0.5,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)CCc1c(Cc2[nH]c(CC3NC(=O)C(C)C3CC)c(C)c2CCC(*)=O)[nH]c(CC2NC(=O)C(CC)C2C)c1C,1,0.031,562.351905952,33,4,4,41,0.6363636363636364,0.18181818181818182,2,2,2,2,4,4,0,0
FooDB,*C(=O)C(O)c1ccc(O)c(O)c1,1,0.031,167.034433704,8,4,0,12,0.125,0.125,0,1,0,1,0,1,0,0
FooDB,*CC(*)CO[PH](=O)(=O)OCCNC,1,0.031,195.066044558,6,4,1,12,1.0,0.16666666666666666,0,0,0,0,0,0,0,0
FooDB,*CCCC1OC1CCC1OC1CCCCCCCCCCc1cc(C)oc1O,1,0.031,391.28483472799996,24,4,0,28,0.8333333333333334,0.16666666666666666,2,1,2,1,3,3,0,0
FooDB,*C(=O)C1C2C3(C=CC(O)C2(C)C(=O)O3)C2CC(O)C3(O)CC12C(O)C3=C,1,0.031,361.128728012,19,7,0,26,0.6842105263157895,0.5263157894736842,5,0,1,0,1,5,1,4
FooDB,*CCC1OC1CCCC(*)=O,1,0.031,140.083729624,8,2,0,10,0.875,0.25,1,0,1,0,1,1,0,0
FooDB,*C(=O)CCCCCCCCC(C)CCCCCCCC,1,0.031,281.284440804,19,1,0,20,0.9473684210526315,0.05263157894736842,0,0,0,0,0,0,0,0
FooDB,*C(=O)CCI,1,0.031,182.930687748,3,1,0,5,0.6666666666666666,0.0,0,0,0,0,0,0,0,0
FooDB,*C(C)C=CC1=C(C)CC=CC1(C)C,1,0.031,175.148675608,13,0,0,13,0.5384615384615384,0.07692307692307693,1,0,0,0,0,1,0,0
FooDB,*C(=O)C1=NC(C(*)=O)CCSC1,1,0.031,169.019749464,7,2,1,11,0.5714285714285714,0.14285714285714285,1,0,1,0,1,1,0,0
FooDB,*c1ccc(OC)c(O)c1O,1,0.031,139.039519084,7,3,0,10,0.14285714285714285,0.0,0,1,0,1,0,1,0,0
FooDB,*C(C)CCC(=O)C(=C)C,1,0.031,125.096640036,8,1,0,9,0.625,0.125,0,0,0,0,0,0,0,0
FooDB,*C(=O)C(N)CCS(=O)(=O)O,1,0.031,166.017403736,4,4,1,10,0.75,0.25,0,0,0,0,0,0,0,0
FooDB,*c1cc(O)c2c(c1)C(CO)C(c1ccc(O)c(OC)c1)O2,1,0.031,287.09194858,16,5,0,21,0.25,0.125,1,2,1,2,1,3,0,0
FooDB,*C(=O)C(=O)CCO,1,0.031,101.02386902,4,3,0,7,0.5,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)C1(C)CCCC2(C)C1C(O)C(O)C13CC(=C)C(C1)C(O)CC23,1,0.031,333.20658440799997,20,4,0,24,0.85,0.45,4,0,0,0,0,4,1,2
FooDB,*N=c1cc(OC)nc(OC)[nH]1,1,0.031,154.061651496,6,2,3,11,0.3333333333333333,0.0,0,1,0,1,1,1,0,0
FooDB,*CC(CC=CCC)OO,1,0.031,129.091554656,7,2,0,9,0.7142857142857143,0.14285714285714285,0,0,0,0,0,0,0,0
FooDB,*C(=O)C(N)C[S+](C)[O-],1,0.031,134.027574496,4,2,1,8,0.75,0.25,0,0,0,0,0,0,0,0
FooDB,*c1cc(=O)c2c(O)cc(O)c(O)c2o1,1,0.031,193.01369826,9,5,0,14,0.0,0.0,0,2,0,2,1,2,0,0
FooDB,*C(=O)C1(O)OC(=O)C23Oc4cc(O)c5c(c4C2C2OC(=O)C3=C1c1c(cc(O)c(O)c1O)C(=O)OC2C1OC(=O)c2cc(O)c(O)c(O)c2-c2c(cc(O)c(O)c2O)C(=O)OCC1O)OC(c1ccc(O)c(O)c1)C(O)C5,1,0.031,1069.1158354160002,49,28,0,77,0.22448979591836735,0.1836734693877551,7,5,7,5,7,12,1,4
FooDB,*C1CC(C(C)(O)CO)CCC1C,1,0.031,171.138504848,10,2,0,12,1.0,0.4,1,0,0,0,0,1,0,0
FooDB,*C(CC)C(C)C,1,0.031,85.101725416,6,0,0,6,1.0,0.16666666666666666,0,0,0,0,0,0,0,0
FooDB,*CC1(C)C(C)CC(O)C2(C)C(C)C(=O)CCC12,1,0.031,237.18545504,15,2,0,17,0.9333333333333333,0.4,2,0,0,0,0,2,0,0
FooDB,*C(=O)C(C)CC(=O)CC(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3=O,1,0.031,497.29031403199997,30,6,0,36,0.7666666666666667,0.26666666666666666,4,0,0,0,0,4,0,0
FooDB,*C1CC2CCC1(C)OC2(C)C,1,0.031,153.127940164,10,1,0,11,1.0,0.3,3,0,2,0,2,3,0,2
FooDB,*CCC(C)C,1,0.031,71.086075352,5,0,0,5,1.0,0.0,0,0,0,0,0,0,0,0
FooDB,*CCCC1OC1CCCCCCCCCCc1cc(C)oc1O,1,0.031,321.242969916,20,3,0,23,0.8,0.1,1,1,1,1,2,2,0,0
FooDB,*C(=O)C(=O)CCC(O)O,1,0.031,131.034433704,5,4,0,9,0.6,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)C1CC(CCCC)OC1=O,1,0.031,169.086469276,9,3,0,12,0.7777777777777778,0.2222222222222222,1,0,1,0,1,1,0,0
FooDB,*c1ccc2cccc3c2c1C(O)C(=O)C3O,1,0.031,213.055169148,13,3,0,16,0.15384615384615385,0.15384615384615385,1,2,0,2,0,3,0,0
FooDB,*C1CC=C(C)CC(O)C2C(C=C1C)OC(=O)C2C,1,0.031,249.149069532,15,3,0,18,0.6666666666666666,0.3333333333333333,2,0,1,0,1,2,0,0
FooDB,*C=CC#CC#C,1,0.031,75.023475096,6,0,0,6,0.0,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)c1cc(OC)cc2c1oc1c(O)c(OC)cc(C)c12,1,0.031,285.07629851600007,16,5,0,21,0.1875,0.0,0,3,0,3,1,3,0,0
FooDB,*C1COC(O)C(OS(=O)(=O)O)C1OS(=O)(=O)O,1,0.031,292.963713488,5,10,0,17,1.0,0.8,1,0,1,0,1,1,0,0
FooDB,*CC1C(C)(O)CCC2C(C)(C)C(O)CCC12C,1,0.031,239.201105104,15,2,0,17,1.0,0.3333333333333333,2,0,0,0,0,2,0,0
FooDB,*C(=O)C1C2C(C)(CCC(O)C2(C)C(*)=O)C2CC(O)C3CC12CC3=C,1,0.031,330.183109312,20,4,0,24,0.8,0.45,4,0,0,0,0,4,1,2
FooDB,*C(=O)C(*)C1OC(=O)C(O)C1*,1,0.031,141.01878364,6,4,0,10,0.6666666666666666,0.6666666666666666,1,0,1,0,1,1,0,0
FooDB,*C(=O)c1nc(C)c(CCO[PH](=O)(=O)O)s1,1,0.031,249.993905018,7,5,1,15,0.42857142857142855,0.0,0,1,0,1,1,1,0,0
FooDB,*C(=O)CCCCCCC1C(O)CC(O)C1CCC(O)CCCCC,1,0.031,341.269184664,20,4,0,24,0.95,0.25,1,0,0,0,0,1,0,0
FooDB,*C(=O)C(C)c1cccc(C(=O)c2ccccc2)c1,1,0.031,237.091554656,16,2,0,18,0.125,0.0625,0,2,0,2,0,2,0,0
FooDB,*C(=O)C1C2C(C)(C(*)=O)C(O)CCC2(C(*)=O)C2CC(O)C3CC12CC3=C,1,0.031,343.15454883600006,20,5,0,25,0.75,0.45,4,0,0,0,0,4,1,2
FooDB,*C(=O)C(=O)CCCCCC,1,0.031,141.091554656,8,2,0,10,0.75,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)C(=O)C(CCCCCCCSC)C(O)O,1,0.031,261.116055152,12,4,0,17,0.8333333333333334,0.08333333333333333,0,0,0,0,0,0,0,0
FooDB,*C(=O)C(N)CCSCC1OC(*)C(O)C1O,1,0.031,233.07217896,9,4,1,15,0.8888888888888888,0.5555555555555556,1,0,1,0,1,1,0,0
FooDB,*C1CCC2(C)C(CCC3(C)C2CC=C2C4CC(C)(CO)CC(O)C4(C)CCC23C)C1(C)CO,1,0.031,457.368170428,30,3,0,33,0.9333333333333333,0.36666666666666664,5,0,0,0,0,5,0,0
FooDB,*C(=O)C1CCCCC1C(=O)CC=CC,1,0.031,193.122854784,12,2,0,14,0.6666666666666666,0.16666666666666666,1,0,0,0,0,1,0,0
FooDB,*C(=O)CCCCCCCCC(=O)CCC(=O)CCCCC,1,0.031,295.227319852,18,3,0,21,0.8333333333333334,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)c1cnc(C)c(O)c1C(*)=O,1,0.031,163.02694302,8,3,1,12,0.125,0.0,0,1,0,1,1,1,0,0
FooDB,*C(=O)CCC=CC,1,0.031,97.065339908,6,1,0,7,0.5,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)C12CCC(C(=C)C)C1C1CCC3C4(C)C=CC(C)(C)C4CCC3(C)C1(C(*)=O)CC2,1,0.031,420.30283052,29,2,0,31,0.7931034482758621,0.3103448275862069,5,0,0,0,0,5,0,0
FooDB,*C1CC(C)(O)C(O)C(C)O1,1,0.031,145.086469276,7,3,0,10,1.0,0.5714285714285714,1,0,1,0,1,1,0,0
FooDB,*C(=O)CC1c2c(ccc(OC)c2OC)-c2ccc3cc4c(cc3c2N1C)OCO4,1,0.031,390.13414773999995,23,5,1,29,0.2608695652173913,0.043478260869565216,2,3,2,3,2,5,0,0
FooDB,*C(C)(C)CC1OC(=O)CCNC(=O)C(C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(C(C)CC)NC(=O)C2CCCN2C1=O,1,0.031,592.3710239400001,30,7,5,42,0.8,0.2,2,0,2,0,2,2,0,0
FooDB,*C(C)C=CC1C(C)CCCC1(C)C,1,0.031,179.179975736,13,0,0,13,0.8461538461538461,0.23076923076923078,1,0,0,0,0,1,0,0
FooDB,*C(=O)CCC(C)C1CCC2C3C(O)CC4CC(=O)CCC4(C)C3CC(O)C12C,1,0.031,389.26918466399997,24,4,0,28,0.9166666666666666,0.4166666666666667,4,0,0,0,0,4,0,0
FooDB,*C(=O)C(=O)CCCCN,1,0.031,128.07115356,6,2,1,9,0.6666666666666666,0.0,0,0,0,0,0,0,0,0
FooDB,*CC(=C)CCCCCCCCCC,1,0.031,181.1956258,13,0,0,13,0.8461538461538461,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)c1cc(=O)oc2ccccc12,1,0.031,173.02386902,10,3,0,13,0.0,0.0,0,2,0,2,1,2,0,0
FooDB,*C(=O)CCc1cc(O)c(O)c2cc(C(C)(C)O)oc12,1,0.031,263.09194858,14,5,0,19,0.35714285714285715,0.0,0,2,0,2,1,2,0,0
FooDB,*C(C)(C)C1CC=C(CO)CC1,1,0.031,153.127940164,10,1,0,11,0.8,0.1,1,0,0,0,0,1,0,0
FooDB,*C1CCC2(C)C(CCC3C2CC(=O)C2(C)C3CC3OC4(CCC(=C)CO4)C(C)C32)C1,1,0.031,411.289920108,27,3,0,30,0.8888888888888888,0.4074074074074074,6,0,2,0,2,6,1,0
FooDB,*C1C(C)(C)CC(O)CC1(C)O,1,0.031,157.122854784,9,2,0,11,1.0,0.3333333333333333,1,0,0,0,0,1,0,0
FooDB,*C1OC(CO[PH](=O)(=O)O[PH](=O)(=O)O)C(O[PH](=O)(=O)O[PH](=O)(=O)O)C1O,1,0.031,452.9154058559999,5,16,0,25,1.0,0.8,1,0,1,0,1,1,0,0
FooDB,*c1ccco1,1,0.031,67.018389716,4,1,0,5,0.0,0.0,0,1,0,1,1,1,0,0
FooDB,*C(=O)C1=COC(*)C2C1C=CC2(O)CO,1,0.031,194.0579088,10,4,0,14,0.5,0.4,2,0,1,0,1,2,0,0
FooDB,*C(=O)C1C2C3(C=CC(O)C2(C)C(=O)O3)C2CCC3(O)CC12CC3=C,1,0.031,329.13889877200006,19,5,0,24,0.6842105263157895,0.42105263157894735,5,0,1,0,1,5,1,4
FooDB,*CC(O)C#CC#CC=CC,1,0.031,133.065339908,9,1,0,10,0.3333333333333333,0.1111111111111111,0,0,0,0,0,0,0,0
FooDB,*C(=O)C1C2C3(CCC(O)C2(C)C(=O)O3)C2CCC3CC12C(O)C3=C,1,0.031,331.154548836,19,5,0,24,0.7894736842105263,0.47368421052631576,5,0,1,0,1,5,1,4
FooDB,*C(=O)C(N)CC(O)CNC(N)=O,1,0.031,174.087866244,6,3,3,12,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0
FooDB,*C(=O)CC1NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(O)C(C(C)=O)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC1=O,1,0.031,778.377565864,39,10,7,56,0.48717948717948717,0.1794871794871795,1,2,1,2,1,3,0,0
FooDB,*C(=O)CC1CC(=O)C(C)(O)C1(C)C,1,0.031,183.10211934,10,3,0,13,0.8,0.2,1,0,0,0,0,1,0,0
FooDB,*c1c(C)cc(OC)cc1O,1,0.031,137.060254528,8,2,0,10,0.25,0.0,0,1,0,1,0,1,0,0
FooDB,*C(=O)C1OC(O[PH](=O)(=O)O)C(O)C(O)C1O,1,0.031,257.00624353,6,9,0,16,0.8333333333333334,0.8333333333333334,1,0,1,0,1,1,0,0
FooDB,*C1OC(CO[PH](=O)(=O)O[PH](=O)(=O)OCC2OC3O[PH](=O)(=O)OC3C2O)C(O)C1O,1,0.031,486.98076938599985,10,16,0,29,1.0,0.8,3,0,3,0,3,3,0,0
FooDB,*C(=O)C12CCC(C)C(C)C1C1=CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C1(C)CC2,1,0.031,437.34195568,30,2,0,32,0.8666666666666667,0.3,5,0,0,0,0,5,0,0
FooDB,*C(C)(C)C1OC2=C(CC1=O)C1(O)CCC3Cc4c([nH]c5ccccc45)C3(C)C1(C)CC2,1,0.031,418.238218884,27,3,1,31,0.5925925925925926,0.18518518518518517,4,2,1,2,2,6,0,0
FooDB,*N1C=CC(C=O)=C(Cc2ccccc2)C1,1,0.031,198.091889004,13,1,1,15,0.15384615384615385,0.0,1,1,1,1,1,2,0,0
FooDB,*C(=O)C(N)CCO,1,0.031,102.055503496,4,2,1,7,0.75,0.25,0,0,0,0,0,0,0,0
FooDB,*C(=O)C1C2C3(CC(O)C(O)C2(C)C(=O)O3)C2CCC3CC12CC3=C,1,0.031,331.15454883600006,19,5,0,24,0.7894736842105263,0.47368421052631576,5,0,1,0,1,5,1,4
FooDB,*C(=O)c1c(O)c(C)c2c(c1O)=COC(C)C=2C,1,0.031,233.081383896,13,4,0,17,0.3076923076923077,0.07692307692307693,1,1,1,1,1,2,0,0
FooDB,*C(=O)c1cc(=O)[nH]c2c(O)cccc12,1,0.031,188.034768052,10,3,1,14,0.0,0.0,0,2,0,2,1,2,0,0
FooDB,*C(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)CC(O)C(O)C(C)(CO)C4CCC3(C)C1(C)CC2,1,0.031,471.34743498399996,30,4,0,34,0.9,0.3333333333333333,5,0,0,0,0,5,0,0
FooDB,*C(C)CC=C,1,0.031,69.070425288,5,0,0,5,0.6,0.2,0,0,0,0,0,0,0,0
FooDB,*C(=O)c1c(O)ccc(N)c1N,1,0.031,151.050752464,7,2,2,11,0.0,0.0,0,1,0,1,0,1,0,0
FooDB,*C12CCC(C)(OC1(C)C)C(O)C2,1,0.031,169.122854784,10,2,0,12,1.0,0.3,3,0,2,0,2,3,0,2
FooDB,*C1(O)OC(CO)C(O)C1O,1,0.031,149.044998388,5,5,0,10,1.0,0.8,1,0,1,0,1,1,0,0
FooDB,*C(=O)CCc1ccc(OS(=O)(=O)O)c(OC)c1,1,0.031,259.027634072,10,6,0,17,0.3,0.0,0,1,0,1,0,1,0,0
FooDB,*C(=O)CCc1ccc(C#CC)s1,1,0.031,177.037410908,10,1,0,12,0.3,0.0,0,1,0,1,1,1,0,0
FooDB,*C1CC2CC3(CCC4c5ccoc5C(=O)CC4(C)C13)CC2(O)CO,1,0.031,329.17528427999997,20,4,0,24,0.75,0.35,4,1,0,1,1,5,1,2
FooDB,*C(=O)c1cc(O)cc2oc(C)cc(=O)c12,1,0.031,203.034433704,11,4,0,15,0.09090909090909091,0.0,0,2,0,2,1,2,0,0
FooDB,*C(=O)C(=NC)C(C)C,1,0.031,112.07623894,6,1,1,8,0.6666666666666666,0.0,0,0,0,0,0,0,0,0
FooDB,*C(C)(c1ccccc1)c1ccccn1,1,0.031,182.096974384,13,0,1,14,0.15384615384615385,0.07692307692307693,0,2,0,2,1,2,0,0
FooDB,*CCC1C(O)CC(O)C1CCC(=O)CCCCC,1,0.031,255.196019724,15,3,0,18,0.9333333333333333,0.26666666666666666,1,0,0,0,0,1,0,0
FooDB,*C(=O)CC(=O)CCCCCCCCCCC,1,0.031,225.18545504,14,2,0,16,0.8571428571428571,0.0,0,0,0,0,0,0,0,0
FooDB,*C[N+](=O)[O-],1,0.031,60.008553304,1,2,1,4,1.0,0.0,0,0,0,0,0,0,0,0
FooDB,*C1CC(=O)C(C)C2C3OC(=O)C(C)C3CCC12C,1,0.031,249.149069532,15,3,0,18,0.8666666666666667,0.4666666666666667,3,0,1,0,1,3,0,0
FooDB,*C(=O)CCCCCCCCCCCO,1,0.031,199.169804976,12,2,0,14,0.9166666666666666,0.0,0,0,0,0,0,0,0,0
FooDB,*C(=O)C12Oc3ccc(O)cc3C1C(=O)C(=O)C2c1ccc(O)c(O)c1,1,0.031,339.050477692,18,7,0,25,0.16666666666666666,0.16666666666666666,2,2,1,2,1,4,0,0
FooDB,*C(=O)C(=O)CC(=O)c1cccc(O)c1N,1,0.031,206.045332736,10,4,1,15,0.1,0.0,0,1,0,1,0,1,0,0
FooDB,*c1cc(=O)c2cc(OC)c(O)cc2o1,1,0.031,191.034433704,10,4,0,14,0.1,0.0,0,2,0,2,1,2,0,0
FooDB,*C(=O)CC(N)CC(C)N,1,0.031,129.102788036,6,1,2,9,0.8333333333333334,0.3333333333333333,0,0,0,0,0,0,0,0
FooDB,*CC#CCC*,1,0.031,66.046950192,5,0,0,5,0.6,0.0,0,0,0,0,0,0,0,0
FooDB,*C1CC2(C)C(CC(O)C3C(C4(C)CCC(C(C)(O)CO)O4)CCC32C)C2(C)CCC(O)C(C)(C)C12,1,0.031,491.373649732,30,5,0,35,1.0,0.43333333333333335,5,0,1,0,1,5,0,0
FooDB,*C(=O)CCC1=C(C)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5CCC(*)=O)c(CCC(*)=O)c4C)C(C)=C3C=C,1,0.031,557.255265916,35,3,4,42,0.2857142857142857,0.0,2,3,2,3,5,5,0,8
FooDB,*C(=O)CCCCCCC1C(=O)CC(=O)C1CCC(=O)CCCCC,1,0.031,335.222234472,20,4,0,24,0.8,0.1,1,0,0,0,0,1,0,0
